,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,failure_type,min_processo,type_H,type_L,type_M
5660,298.4,309.4,1392,50.1,117,No Failure,58.5,0,1,0
5661,298.4,309.4,1385,43.2,119,No Failure,59.5,0,1,0
5662,298.4,309.4,1461,46.3,121,No Failure,60.5,0,1,0
5663,298.4,309.5,1514,38.8,128,No Failure,42.666666666666664,0,0,1
5664,298.3,309.5,1560,36.9,131,No Failure,43.666666666666664,0,0,1
5665,298.3,309.4,1668,27.1,136,No Failure,68.0,0,1,0
5666,298.3,309.4,1816,22.6,138,No Failure,46.0,0,0,1
5667,298.3,309.4,1509,34.2,141,No Failure,47.0,0,0,1
5668,298.4,309.6,1479,37.8,144,No Failure,72.0,0,1,0
5669,298.4,309.6,1655,30.2,146,No Failure,73.0,0,1,0
5670,298.3,309.5,1711,30.3,148,No Failure,74.0,0,1,0
5671,298.4,309.7,1581,34.6,150,No Failure,75.0,0,1,0
5672,298.4,309.7,1679,33.3,167,No Failure,55.666666666666664,0,0,1
5673,298.4,309.7,1457,44.2,175,No Failure,87.5,0,1,0
5674,298.2,309.4,1447,47.1,185,No Failure,92.5,0,1,0
5675,298.2,309.4,1443,45.4,187,No Failure,93.5,0,1,0
5676,298.3,309.6,1527,30.9,189,No Failure,94.5,0,1,0
5677,298.3,309.6,1469,54.8,191,No Failure,63.666666666666664,0,0,1
5678,298.3,309.5,1543,49.9,199,No Failure,66.33333333333333,0,0,1
5679,298.4,309.5,1376,50.4,202,No Failure,101.0,0,1,0
5680,298.3,309.3,1529,41.7,5,No Failure,1.0,1,0,0
5681,298.3,309.4,1378,52.3,12,No Failure,6.0,0,1,0
5682,298.3,309.3,1401,51.9,14,No Failure,7.0,0,1,0
5683,298.4,309.3,1531,37.4,16,No Failure,8.0,0,1,0
5684,298.4,309.3,1512,35.8,18,No Failure,9.0,0,1,0
5685,298.6,309.3,1449,46.5,26,No Failure,13.0,0,1,0
5686,298.6,309.4,1315,55.5,28,No Failure,14.0,0,1,0
5687,298.6,309.5,1547,44.8,36,No Failure,18.0,0,1,0
5688,298.6,309.5,1730,30.2,41,No Failure,20.5,0,1,0
5689,298.5,309.4,1548,37.7,43,No Failure,21.5,0,1,0
5690,298.5,309.4,1517,40.2,45,No Failure,22.5,0,1,0
5691,298.6,309.5,1687,29.3,47,No Failure,23.5,0,1,0
5692,298.5,309.5,1738,25.2,49,No Failure,24.5,0,1,0
5693,298.4,309.4,1512,35.3,51,No Failure,10.2,1,0,0
5694,298.5,309.4,2011,21.0,59,No Failure,11.8,1,0,0
5695,298.4,309.3,1716,28.4,66,No Failure,33.0,0,1,0
5696,298.5,309.4,1578,36.3,71,No Failure,35.5,0,1,0
5697,298.3,309.3,1558,37.2,73,No Failure,36.5,0,1,0
5698,298.2,309.1,1457,49.0,77,No Failure,25.666666666666668,0,0,1
5699,298.2,309.1,1467,44.5,80,No Failure,40.0,0,1,0
5700,298.1,309.0,1661,38.2,82,No Failure,27.333333333333332,0,0,1
5701,298.1,309.0,1592,33.9,85,No Failure,42.5,0,1,0
5702,298.2,309.0,1489,40.6,89,No Failure,44.5,0,1,0
5703,298.3,309.0,1471,48.3,91,No Failure,45.5,0,1,0
5704,298.3,309.0,1519,40.0,96,No Failure,48.0,0,1,0
5705,298.3,309.0,1408,45.4,98,No Failure,49.0,0,1,0
5706,298.1,308.9,1351,52.4,102,No Failure,51.0,0,1,0
5707,297.9,308.7,1751,26.6,111,No Failure,37.0,0,0,1
5708,298.0,308.7,1511,45.8,114,No Failure,57.0,0,1,0
5709,297.9,308.6,1691,29.6,116,No Failure,58.0,0,1,0
5710,297.9,308.6,1757,27.5,118,No Failure,59.0,0,1,0
5711,297.9,308.6,2262,15.7,125,No Failure,62.5,0,1,0
5712,297.7,308.5,1559,35.2,127,No Failure,42.333333333333336,0,0,1
5713,297.6,308.4,1626,32.4,130,No Failure,65.0,0,1,0
5714,297.6,308.3,1424,53.9,132,No Failure,66.0,0,1,0
5715,297.6,308.3,1648,29.1,134,No Failure,44.666666666666664,0,0,1
5716,297.5,308.2,1489,40.7,141,No Failure,70.5,0,1,0
5717,297.4,308.1,1620,31.2,143,No Failure,47.666666666666664,0,0,1
5718,297.5,308.1,1631,30.6,146,No Failure,73.0,0,1,0
5719,297.5,308.0,1429,45.8,148,No Failure,49.333333333333336,0,0,1
5720,297.5,308.1,1334,72.0,151,Power Failure,50.333333333333336,0,0,1
5721,297.4,308.0,1423,38.0,154,No Failure,77.0,0,1,0
5722,297.4,307.9,1390,47.7,156,No Failure,78.0,0,1,0
5723,297.4,307.9,1338,48.5,158,No Failure,52.666666666666664,0,0,1
5724,297.3,307.9,1461,37.5,161,No Failure,32.2,1,0,0
5725,297.3,307.8,1385,44.4,169,No Failure,84.5,0,1,0
5726,297.4,307.9,1557,35.5,174,No Failure,87.0,0,1,0
5727,297.4,307.9,1606,33.4,176,No Failure,88.0,0,1,0
5728,297.4,308.0,1356,51.9,184,No Failure,92.0,0,1,0
5729,297.5,308.2,1624,30.9,186,No Failure,62.0,0,0,1
5730,297.5,308.2,1327,56.5,189,No Failure,94.5,0,1,0
5731,297.6,308.3,1478,42.3,193,No Failure,96.5,0,1,0
5732,297.5,308.3,1435,40.3,197,No Failure,98.5,0,1,0
5733,297.4,308.2,1359,46.9,199,No Failure,39.8,1,0,0
5734,297.3,308.0,1384,49.1,206,No Failure,41.2,1,0,0
5735,297.4,308.2,1297,52.1,211,No Failure,105.5,0,1,0
5736,297.5,308.4,1433,50.0,218,No Failure,109.0,0,1,0
5737,297.4,308.4,1369,50.6,220,Overstrain Failure,110.0,0,1,0
5738,297.4,308.3,1475,40.5,222,Tool Wear Failure,111.0,0,1,0
5739,297.4,308.3,1472,45.5,2,No Failure,1.0,0,1,0
5740,297.5,308.4,1441,44.5,4,No Failure,2.0,0,1,0
5741,297.5,308.5,1401,50.5,6,No Failure,2.0,0,0,1
5742,297.5,308.5,1691,33.1,9,No Failure,4.5,0,1,0
5743,297.6,308.6,1382,47.1,11,No Failure,5.5,0,1,0
5744,297.6,308.6,1355,46.4,13,No Failure,6.5,0,1,0
5745,297.6,308.6,1529,45.3,15,No Failure,7.5,0,1,0
5746,297.7,308.7,1829,24.9,17,No Failure,8.5,0,1,0
5747,297.6,308.6,1480,39.8,19,No Failure,3.8,1,0,0
5748,297.6,308.5,1431,52.6,26,No Failure,8.666666666666666,0,0,1
5749,297.5,308.3,1476,45.6,31,No Failure,10.333333333333334,0,0,1
5750,297.5,308.4,1490,39.7,34,No Failure,6.8,1,0,0
5751,297.4,308.3,1632,33.5,39,No Failure,19.5,0,1,0
5752,297.4,308.2,1402,49.7,41,No Failure,20.5,0,1,0
5753,297.4,308.3,1347,45.8,43,No Failure,21.5,0,1,0
5754,297.5,308.5,1557,39.1,47,No Failure,9.4,1,0,0
5755,297.4,308.4,1371,57.4,52,No Failure,26.0,0,1,0
5756,297.3,308.3,1590,35.5,59,No Failure,29.5,0,1,0
5757,297.4,308.3,1336,53.7,61,No Failure,30.5,0,1,0
5758,297.3,308.3,1411,43.2,63,No Failure,31.5,0,1,0
5759,297.4,308.3,1704,27.3,65,No Failure,32.5,0,1,0
5760,297.5,308.5,1459,39.7,69,No Failure,34.5,0,1,0
5761,297.6,308.5,1572,35.9,71,No Failure,35.5,0,1,0
5762,297.5,308.4,1384,56.0,73,No Failure,36.5,0,1,0
5763,297.6,308.5,1360,48.6,77,No Failure,25.666666666666668,0,0,1
5764,297.5,308.4,1596,36.6,80,No Failure,26.666666666666668,0,0,1
5765,297.5,308.5,1448,54.3,83,No Failure,41.5,0,1,0
5766,297.5,308.6,1497,43.9,91,No Failure,45.5,0,1,0
5767,297.5,308.5,1530,38.5,93,No Failure,46.5,0,1,0
5768,297.4,308.3,1771,27.4,100,No Failure,20.0,1,0,0
5769,297.4,308.4,1564,35.0,105,No Failure,35.0,0,0,1
5770,297.4,308.3,1335,57.9,113,No Failure,37.666666666666664,0,0,1
5771,297.4,308.4,1441,46.8,116,No Failure,38.666666666666664,0,0,1
5772,297.3,308.3,1268,60.6,119,No Failure,59.5,0,1,0
5773,297.3,308.3,1697,27.4,121,No Failure,40.333333333333336,0,0,1
5774,297.4,308.5,1496,36.4,126,No Failure,63.0,0,1,0
5775,297.5,308.5,1375,55.6,128,No Failure,64.0,0,1,0
5776,297.4,308.5,1295,52.1,130,No Failure,65.0,0,1,0
5777,297.4,308.5,1643,33.8,132,No Failure,66.0,0,1,0
5778,297.5,308.6,1514,36.9,134,No Failure,67.0,0,1,0
5779,297.5,308.6,1355,58.9,138,No Failure,27.6,1,0,0
5780,297.6,308.7,1365,50.6,143,No Failure,71.5,0,1,0
5781,297.5,308.7,1407,42.5,145,No Failure,72.5,0,1,0
5782,297.5,308.9,1581,30.4,155,No Failure,77.5,0,1,0
5783,297.5,308.8,1530,37.8,157,No Failure,78.5,0,1,0
5784,297.5,308.8,1312,50.3,159,No Failure,79.5,0,1,0
5785,297.4,308.6,1494,42.6,161,No Failure,80.5,0,1,0
5786,297.4,308.6,1528,29.1,163,No Failure,54.333333333333336,0,0,1
5787,297.3,308.6,1688,29.4,166,No Failure,33.2,1,0,0
5788,297.3,308.5,1520,42.4,171,No Failure,57.0,0,0,1
5789,297.3,308.5,1664,28.9,174,No Failure,58.0,0,0,1
5790,297.3,308.5,1514,44.5,177,No Failure,88.5,0,1,0
5791,297.2,308.5,1494,39.6,181,No Failure,90.5,0,1,0
5792,297.2,308.4,1605,30.0,183,No Failure,91.5,0,1,0
5793,297.2,308.5,1447,47.9,188,No Failure,94.0,0,1,0
5794,297.2,308.5,1524,41.4,192,No Failure,38.4,1,0,0
5795,297.2,308.5,1611,31.6,197,No Failure,65.66666666666667,0,0,1
5796,297.2,308.5,1604,34.9,200,No Failure,66.66666666666667,0,0,1
5797,297.1,308.4,1543,39.6,205,No Failure,102.5,0,1,0
5798,297.1,308.5,1323,44.4,207,Tool Wear Failure,103.5,0,1,0
5799,297.2,308.5,1766,25.8,7,No Failure,3.5,0,1,0
5800,297.2,308.6,1498,44.4,9,No Failure,3.0,0,0,1
5801,297.3,308.6,1505,33.5,14,No Failure,7.0,0,1,0
5802,297.3,308.7,1438,46.2,16,No Failure,3.2,1,0,0
5803,297.3,308.7,1451,43.8,24,No Failure,8.0,0,0,1
5804,297.3,308.7,1466,38.4,27,No Failure,9.0,0,0,1
5805,297.2,308.6,1774,23.0,30,No Failure,15.0,0,1,0
5806,297.2,308.6,1284,51.3,32,No Failure,10.666666666666666,0,0,1
5807,297.1,308.5,1425,40.0,35,No Failure,17.5,0,1,0
5808,297.2,308.6,1335,53.0,39,No Failure,19.5,0,1,0
5809,297.1,308.5,1733,28.7,50,No Failure,25.0,0,1,0
5810,297.2,308.6,1652,32.1,52,No Failure,26.0,0,1,0
5811,297.2,308.8,1451,43.1,68,No Failure,34.0,0,1,0
5812,297.2,308.7,1669,30.7,72,No Failure,36.0,0,1,0
5813,297.2,308.6,1366,50.4,74,No Failure,37.0,0,1,0
5814,297.2,308.6,1513,39.0,78,No Failure,26.0,0,0,1
5815,297.1,308.5,1515,42.1,81,No Failure,27.0,0,0,1
5816,297.2,308.6,1562,33.0,84,No Failure,42.0,0,1,0
5817,297.2,308.7,1501,38.5,86,No Failure,43.0,0,1,0
5818,297.2,308.7,1398,38.1,88,No Failure,29.333333333333332,0,0,1
5819,297.3,308.7,1352,53.8,91,No Failure,45.5,0,1,0
5820,297.2,308.6,1486,46.6,98,No Failure,19.6,1,0,0
5821,297.2,308.6,1864,23.6,103,No Failure,51.5,0,1,0
5822,297.3,308.7,1447,44.5,105,No Failure,35.0,0,0,1
5823,297.2,308.6,1392,41.5,108,No Failure,54.0,0,1,0
5824,297.3,308.7,1491,40.2,112,No Failure,56.0,0,1,0
5825,297.3,308.7,1556,36.7,114,No Failure,57.0,0,1,0
5826,297.3,308.7,1531,36.7,116,No Failure,58.0,0,1,0
5827,297.4,308.7,1429,37.6,118,No Failure,23.6,1,0,0
5828,297.4,308.7,1798,23.0,135,No Failure,45.0,0,0,1
5829,297.4,308.6,1411,46.3,138,No Failure,69.0,0,1,0
5830,297.3,308.5,1528,44.5,140,No Failure,70.0,0,1,0
5831,297.3,308.5,1384,39.6,144,No Failure,72.0,0,1,0
5832,297.2,308.4,1677,26.4,146,No Failure,73.0,0,1,0
5833,297.4,308.5,1472,42.0,150,No Failure,50.0,0,0,1
5834,297.4,308.5,1465,55.9,153,No Failure,51.0,0,0,1
5835,297.4,308.6,1657,33.1,156,No Failure,52.0,0,0,1
5836,297.5,308.8,1587,34.9,166,No Failure,83.0,0,1,0
5837,297.5,308.7,1446,53.0,168,No Failure,56.0,0,0,1
5838,297.5,308.7,1352,53.0,171,No Failure,57.0,0,0,1
5839,297.4,308.7,1392,46.4,174,No Failure,58.0,0,0,1
5840,297.5,308.8,1417,49.8,177,No Failure,88.5,0,1,0
5841,297.5,308.8,1824,24.0,179,No Failure,35.8,1,0,0
5842,297.5,308.8,1603,36.7,184,No Failure,92.0,0,1,0
5843,297.5,308.8,1360,50.7,190,No Failure,95.0,0,1,0
5844,297.4,308.6,1680,32.8,200,No Failure,100.0,0,1,0
5845,297.6,308.7,1408,51.5,4,No Failure,1.3333333333333333,0,0,1
5846,297.5,308.6,1352,52.6,12,No Failure,6.0,0,1,0
5847,297.5,308.6,1481,38.8,14,No Failure,2.8,1,0,0
5848,297.6,308.7,1552,42.3,27,No Failure,13.5,0,1,0
5849,297.5,308.7,1456,44.7,29,No Failure,14.5,0,1,0
5850,297.6,308.6,1254,45.8,31,No Failure,10.333333333333334,0,0,1
5851,297.5,308.6,1437,43.3,34,No Failure,17.0,0,1,0
5852,297.5,308.5,1306,50.7,38,No Failure,19.0,0,1,0
5853,297.5,308.5,1699,30.1,40,No Failure,13.333333333333334,0,0,1
5854,297.4,308.5,1410,43.9,47,No Failure,23.5,0,1,0
5855,297.4,308.5,1412,45.5,49,No Failure,16.333333333333332,0,0,1
5856,297.4,308.5,1418,51.2,52,No Failure,26.0,0,1,0
5857,297.4,308.5,1782,25.9,54,No Failure,27.0,0,1,0
5858,297.4,308.5,1497,36.4,56,No Failure,18.666666666666668,0,0,1
5859,297.3,308.4,1459,39.4,59,No Failure,29.5,0,1,0
5860,297.2,308.3,1796,23.8,61,No Failure,30.5,0,1,0
5861,297.3,308.4,1469,46.7,65,No Failure,32.5,0,1,0
5862,297.3,308.4,1472,41.3,67,No Failure,33.5,0,1,0
5863,297.4,308.5,1475,47.2,69,No Failure,34.5,0,1,0
5864,297.4,308.6,1524,43.1,73,No Failure,36.5,0,1,0
5865,297.4,308.5,1486,48.6,75,No Failure,37.5,0,1,0
5866,297.5,308.6,1255,60.7,77,No Failure,25.666666666666668,0,0,1
5867,297.4,308.5,1692,34.3,83,No Failure,41.5,0,1,0
5868,297.4,308.6,1446,48.1,88,No Failure,44.0,0,1,0
5869,297.2,308.4,1378,41.9,97,No Failure,32.333333333333336,0,0,1
5870,297.1,308.4,1693,29.5,100,No Failure,50.0,0,1,0
5871,297.2,308.4,1462,51.2,102,No Failure,51.0,0,1,0
5872,297.3,308.5,1435,55.0,104,No Failure,20.8,1,0,0
5873,297.2,308.5,1425,45.8,109,No Failure,36.333333333333336,0,0,1
5874,297.3,308.7,1551,40.0,125,No Failure,62.5,0,1,0
5875,297.4,308.7,1623,33.8,127,No Failure,25.4,1,0,0
5876,297.2,308.8,1485,47.9,143,No Failure,47.666666666666664,0,0,1
5877,297.2,308.7,1463,49.9,146,No Failure,73.0,0,1,0
5878,297.3,308.7,1587,35.8,148,No Failure,74.0,0,1,0
5879,297.3,308.8,1469,44.1,150,No Failure,50.0,0,0,1
5880,297.5,309.1,1540,38.5,176,No Failure,58.666666666666664,0,0,1
5881,297.5,309.0,1320,54.7,179,No Failure,89.5,0,1,0
5882,297.4,308.9,1376,39.0,181,No Failure,60.333333333333336,0,0,1
5883,297.3,308.7,1542,37.0,184,No Failure,61.333333333333336,0,0,1
5884,297.3,308.7,1506,39.3,187,No Failure,93.5,0,1,0
5885,297.4,308.9,1645,30.8,196,No Failure,39.2,1,0,0
5886,297.4,308.9,1348,59.1,201,No Failure,67.0,0,0,1
5887,297.5,308.9,1443,43.5,0,No Failure,0.0,0,1,0
5888,297.5,308.9,1436,44.8,2,No Failure,0.6666666666666666,0,0,1
5889,297.6,309.0,1491,43.2,7,No Failure,3.5,0,1,0
5890,297.7,308.9,1575,39.9,12,No Failure,6.0,0,1,0
5891,297.7,308.9,1458,41.1,14,No Failure,7.0,0,1,0
5892,297.7,309.0,1433,41.8,16,No Failure,5.333333333333333,0,0,1
5893,297.7,308.9,1742,26.3,24,No Failure,12.0,0,1,0
5894,297.8,308.9,1506,33.5,26,No Failure,13.0,0,1,0
5895,297.9,309.1,1457,44.4,28,No Failure,14.0,0,1,0
5896,297.9,309.1,1619,34.7,33,No Failure,16.5,0,1,0
5897,298.0,309.2,1558,41.7,35,No Failure,11.666666666666666,0,0,1
5898,298.0,309.2,1731,28.7,38,No Failure,19.0,0,1,0
5899,298.0,309.1,1574,34.8,40,No Failure,13.333333333333334,0,0,1
5900,297.9,309.0,1290,49.8,43,No Failure,21.5,0,1,0
5901,297.9,309.0,1528,37.5,54,No Failure,27.0,0,1,0
5902,297.9,309.1,1338,49.6,56,No Failure,18.666666666666668,0,0,1
5903,297.9,309.1,1558,39.2,59,No Failure,19.666666666666668,0,0,1
5904,297.9,309.1,1614,38.1,62,No Failure,20.666666666666668,0,0,1
5905,298.1,309.3,1443,45.3,70,No Failure,35.0,0,1,0
5906,298.1,309.3,1332,51.0,72,No Failure,14.4,1,0,0
5907,298.1,309.3,1752,25.2,77,No Failure,25.666666666666668,0,0,1
5908,298.1,309.2,1460,45.8,80,No Failure,26.666666666666668,0,0,1
5909,298.1,309.2,1802,26.9,83,No Failure,41.5,0,1,0
5910,298.0,309.2,1527,39.5,85,No Failure,42.5,0,1,0
5911,298.0,309.2,1458,39.8,87,No Failure,43.5,0,1,0
5912,297.9,309.2,1529,38.1,96,No Failure,32.0,0,0,1
5913,298.0,309.2,1527,32.4,99,No Failure,49.5,0,1,0
5914,298.0,309.2,1438,42.9,101,No Failure,33.666666666666664,0,0,1
5915,297.9,309.0,1583,36.7,104,No Failure,52.0,0,1,0
5916,297.7,308.9,1530,39.1,108,No Failure,36.0,0,0,1
5917,297.7,308.8,2089,19.1,111,No Failure,37.0,0,0,1
5918,297.7,308.8,1616,34.2,114,No Failure,57.0,0,1,0
5919,297.5,308.7,1371,46.5,121,No Failure,60.5,0,1,0
5920,297.5,308.7,1546,38.0,123,No Failure,41.0,0,0,1
5921,297.4,308.6,1461,40.1,126,No Failure,25.2,1,0,0
5922,297.4,308.7,1638,31.9,131,No Failure,65.5,0,1,0
5923,297.3,308.7,1577,35.6,133,No Failure,44.333333333333336,0,0,1
5924,297.3,308.5,1710,27.7,138,No Failure,46.0,0,0,1
5925,297.3,308.6,1584,29.4,141,No Failure,47.0,0,0,1
5926,297.4,308.7,1522,46.3,146,No Failure,29.2,1,0,0
5927,297.4,308.7,1584,38.2,154,No Failure,77.0,0,1,0
5928,297.3,308.7,1592,34.4,158,No Failure,79.0,0,1,0
5929,297.2,308.5,1518,44.3,163,No Failure,81.5,0,1,0
5930,297.1,308.4,1550,37.0,167,No Failure,83.5,0,1,0
5931,297.2,308.5,1446,43.7,171,No Failure,85.5,0,1,0
5932,297.2,308.5,1487,46.9,173,No Failure,57.666666666666664,0,0,1
5933,297.3,308.5,1524,49.3,176,No Failure,58.666666666666664,0,0,1
5934,297.1,308.2,1529,37.9,183,No Failure,61.0,0,0,1
5935,297.1,308.2,1402,51.2,186,No Failure,93.0,0,1,0
5936,297.1,308.3,1496,45.8,190,No Failure,95.0,0,1,0
5937,297.1,308.1,1633,33.3,192,No Failure,96.0,0,1,0
5938,297.1,308.2,1399,42.6,194,No Failure,97.0,0,1,0
5939,297.0,308.1,1363,45.3,196,No Failure,65.33333333333333,0,0,1
5940,297.2,308.2,1405,42.5,204,No Failure,68.0,0,0,1
5941,297.3,308.3,1459,59.6,207,Power Failure,69.0,0,0,1
5942,297.4,308.4,1789,25.0,210,No Failure,70.0,0,0,1
5943,297.4,308.4,1571,39.4,0,No Failure,0.0,0,1,0
5944,297.4,308.4,1434,39.9,2,No Failure,1.0,0,1,0
5945,297.4,308.4,1474,43.6,4,No Failure,2.0,0,1,0
5946,297.3,308.2,1601,35.7,9,No Failure,4.5,0,1,0
5947,297.4,308.3,1801,26.9,11,No Failure,5.5,0,1,0
5948,297.4,308.3,1465,42.0,13,No Failure,6.5,0,1,0
5949,297.4,308.4,1340,52.6,15,No Failure,5.0,0,0,1
5950,297.4,308.4,1517,41.0,18,No Failure,6.0,0,0,1
5951,297.3,308.4,1434,44.8,21,No Failure,7.0,0,0,1
5952,297.3,308.3,1935,19.3,24,No Failure,4.8,1,0,0
5953,297.3,308.3,1595,32.2,29,No Failure,9.666666666666666,0,0,1
5954,297.3,308.3,2188,17.0,32,No Failure,16.0,0,1,0
5955,297.4,308.3,1483,41.9,47,No Failure,15.666666666666666,0,0,1
5956,297.4,308.3,1284,60.3,50,No Failure,25.0,0,1,0
5957,297.4,308.2,1419,50.0,52,No Failure,26.0,0,1,0
5958,297.3,308.1,1763,28.4,54,No Failure,27.0,0,1,0
5959,297.4,308.0,1355,55.1,63,No Failure,21.0,0,0,1
5960,297.4,308.1,1348,57.4,66,No Failure,33.0,0,1,0
5961,297.4,308.1,1348,53.7,68,No Failure,34.0,0,1,0
5962,297.4,308.1,1734,27.7,70,No Failure,23.333333333333332,0,0,1
5963,297.3,308.0,1420,46.5,73,No Failure,36.5,0,1,0
5964,297.3,307.9,1797,24.7,75,No Failure,37.5,0,1,0
5965,297.3,307.9,1628,30.2,80,No Failure,40.0,0,1,0
5966,297.2,307.9,1456,44.9,85,No Failure,28.333333333333332,0,0,1
5967,297.1,307.8,1536,40.4,92,No Failure,46.0,0,1,0
5968,297.0,307.8,1396,50.0,96,No Failure,48.0,0,1,0
5969,297.0,307.6,1575,37.4,98,No Failure,49.0,0,1,0
5970,296.9,307.6,1514,35.7,100,No Failure,50.0,0,1,0
5971,296.8,307.4,1455,49.9,102,No Failure,34.0,0,0,1
5972,296.8,307.4,1549,48.3,105,No Failure,52.5,0,1,0
5973,296.8,307.5,1474,42.4,107,No Failure,53.5,0,1,0
5974,296.7,307.4,1661,34.2,109,No Failure,21.8,1,0,0
5975,296.7,307.4,1535,34.6,114,No Failure,57.0,0,1,0
5976,296.9,307.5,1556,31.2,116,No Failure,38.666666666666664,0,0,1
5977,296.9,307.5,1332,51.1,121,No Failure,40.333333333333336,0,0,1
5978,297.0,307.7,1502,39.4,126,No Failure,63.0,0,1,0
5979,297.0,307.7,1261,51.1,130,No Failure,43.333333333333336,0,0,1
5980,297.1,307.8,1406,60.4,133,No Failure,66.5,0,1,0
5981,297.1,307.8,1584,42.3,135,No Failure,67.5,0,1,0
5982,297.1,307.8,1443,43.9,137,No Failure,45.666666666666664,0,0,1
5983,297.2,307.9,1825,24.6,142,No Failure,71.0,0,1,0
5984,297.3,308.0,1598,29.4,148,No Failure,49.333333333333336,0,0,1
5985,297.2,307.9,1450,37.2,151,No Failure,30.2,1,0,0
5986,297.2,307.9,1632,37.5,156,No Failure,52.0,0,0,1
5987,297.1,307.9,1980,20.3,159,No Failure,53.0,0,0,1
5988,297.2,308.0,1474,43.7,162,No Failure,81.0,0,1,0
5989,297.2,307.9,1540,37.1,164,No Failure,82.0,0,1,0
5990,297.1,307.9,1609,38.9,166,No Failure,55.333333333333336,0,0,1
5991,297.1,308.0,1467,42.8,169,No Failure,84.5,0,1,0
5992,297.1,307.9,1492,39.4,171,No Failure,85.5,0,1,0
5993,297.0,307.9,1493,46.1,173,No Failure,86.5,0,1,0
5994,297.0,307.8,1500,39.9,175,No Failure,87.5,0,1,0
5995,297.1,307.8,1477,36.6,177,No Failure,88.5,0,1,0
5996,297.1,307.9,1342,49.1,179,No Failure,89.5,0,1,0
5997,297.1,307.8,1538,34.3,181,No Failure,60.333333333333336,0,0,1
5998,297.2,307.9,1337,58.1,184,No Failure,92.0,0,1,0
5999,297.4,308.0,1383,46.2,188,No Failure,94.0,0,1,0
6000,297.2,307.9,1441,40.0,195,No Failure,97.5,0,1,0
6001,297.2,307.9,1530,35.9,197,No Failure,65.66666666666667,0,0,1
6002,297.2,308.0,1705,26.0,200,No Failure,100.0,0,1,0
6003,297.2,308.1,1431,49.7,210,No Failure,105.0,0,1,0
6004,297.3,308.2,1396,52.7,212,Overstrain Failure,106.0,0,1,0
6005,297.3,308.1,1615,35.4,217,Tool Wear Failure,108.5,0,1,0
6006,297.3,308.2,1553,33.5,2,No Failure,1.0,0,1,0
6007,297.4,308.3,1548,46.6,7,No Failure,3.5,0,1,0
6008,297.4,308.3,1706,30.9,9,No Failure,4.5,0,1,0
6009,297.4,308.3,1366,45.5,11,No Failure,5.5,0,1,0
6010,297.5,308.4,1440,35.9,13,No Failure,6.5,0,1,0
6011,297.5,308.4,1685,28.1,15,No Failure,5.0,0,0,1
6012,297.4,308.3,1444,44.0,18,No Failure,6.0,0,0,1
6013,297.4,308.3,1395,48.7,21,No Failure,10.5,0,1,0
6014,297.4,308.3,1483,38.8,23,No Failure,11.5,0,1,0
6015,297.5,308.4,1403,44.3,25,No Failure,8.333333333333334,0,0,1
6016,297.5,308.4,1793,23.9,28,No Failure,5.6,1,0,0
6017,297.4,308.2,1386,41.0,35,No Failure,17.5,0,1,0
6018,297.4,308.2,1585,46.2,37,No Failure,7.4,1,0,0
6019,297.3,308.1,1731,27.7,42,No Failure,14.0,0,0,1
6020,297.3,308.3,1519,37.7,45,No Failure,22.5,0,1,0
6021,297.3,308.3,1309,61.5,56,No Failure,28.0,0,1,0
6022,297.3,308.4,1599,32.9,58,No Failure,19.333333333333332,0,0,1
6023,297.4,308.4,1343,40.0,61,No Failure,30.5,0,1,0
6024,297.4,308.4,1603,34.6,65,No Failure,32.5,0,1,0
6025,297.3,308.4,1370,50.5,71,No Failure,23.666666666666668,0,0,1
6026,297.4,308.5,1566,31.4,76,No Failure,25.333333333333332,0,0,1
6027,297.4,308.6,1820,24.6,79,No Failure,39.5,0,1,0
6028,297.4,308.6,1901,22.1,81,No Failure,27.0,0,0,1
6029,297.3,308.4,1521,38.2,87,No Failure,29.0,0,0,1
6030,297.3,308.4,1864,23.1,90,No Failure,18.0,1,0,0
6031,297.3,308.4,1686,34.5,97,No Failure,32.333333333333336,0,0,1
6032,297.2,308.3,1326,57.2,100,No Failure,33.333333333333336,0,0,1
6033,297.2,308.3,1576,35.3,113,No Failure,56.5,0,1,0
6034,297.2,308.3,1419,39.7,115,No Failure,57.5,0,1,0
6035,297.2,308.4,1833,25.2,117,No Failure,58.5,0,1,0
6036,297.2,308.4,2182,17.3,119,No Failure,23.8,1,0,0
6037,297.1,308.2,1790,30.3,128,No Failure,25.6,1,0,0
6038,297.2,308.2,1678,28.1,133,No Failure,44.333333333333336,0,0,1
6039,297.0,308.1,1429,54.0,138,No Failure,69.0,0,1,0
6040,297.2,308.1,1770,27.2,140,No Failure,28.0,1,0,0
6041,297.2,308.1,1689,31.2,145,No Failure,72.5,0,1,0
6042,297.2,308.1,1554,41.3,147,No Failure,49.0,0,0,1
6043,297.3,308.1,1506,36.0,150,No Failure,75.0,0,1,0
6044,297.2,308.1,1474,44.3,152,No Failure,76.0,0,1,0
6045,297.3,308.1,1762,26.1,154,No Failure,77.0,0,1,0
6046,297.3,308.1,1566,35.7,156,No Failure,78.0,0,1,0
6047,297.3,308.1,1554,42.4,158,No Failure,31.6,1,0,0
6048,297.2,308.0,1869,25.4,163,No Failure,81.5,0,1,0
