,udi,product_id,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,min_processo,type_H,type_L,type_M
2875,3594,M18453,301.6,310.4,1377,44.9,161,65.0,0,0,1
2876,2426,L49605,298.8,308.1,1472,53.5,28,66.0,0,1,0
2877,6283,M21142,301.3,310.8,1418,45.4,59,100.5,0,0,1
2878,7625,L54804,300.6,311.7,1507,45.5,74,101.5,0,1,0
2879,3288,M18147,301.2,310.1,1558,32.6,34,70.0,0,0,1
2880,1494,L48673,298.0,308.8,1496,44.9,179,106.5,0,1,0
2881,9733,L56912,298.9,310.0,2231,17.4,151,0.0,0,1,0
2882,5577,H34990,302.4,312.0,1457,43.4,23,1.6666666666666667,1,0,0
2883,6694,M21553,301.8,311.0,1756,26.7,33,4.0,0,0,1
2884,4908,M19767,303.6,312.5,1607,33.7,14,5.0,0,0,1
2885,4061,M18920,302.0,310.9,1352,55.5,59,6.0,0,0,1
2886,1810,L48989,298.1,307.7,1767,27.0,127,7.0,0,1,0
2887,3464,L50643,301.6,310.5,1809,25.5,40,10.0,0,1,0
2888,3941,L51120,302.3,311.5,1395,54.2,198,4.4,0,1,0
2889,1401,H30814,298.9,310.1,1366,62.7,161,15.0,1,0,0
2890,5526,M20385,302.6,312.0,1363,45.7,91,10.666666666666666,0,0,1
2891,2572,M17431,299.5,309.2,1497,40.9,169,17.5,0,0,1
2892,3954,M18813,302.3,311.4,1484,39.5,22,7.8,0,0,1
2893,9554,L56733,299.3,310.7,1495,39.2,144,14.666666666666666,0,1,0
2894,7786,L54965,300.2,311.5,1383,42.1,60,18.0,0,1,0
2895,7254,L54433,300.3,310.5,1522,39.1,217,28.5,0,1,0
2896,7144,H36557,300.3,309.7,1582,30.8,144,29.5,1,0,0
2897,5020,M19879,304.0,313.1,1466,39.5,83,20.333333333333332,0,0,1
2898,6335,M21194,300.4,309.8,1725,30.4,195,33.0,0,0,1
2899,4505,L51684,302.4,310.1,1645,31.6,93,35.0,0,1,0
2900,4542,L51721,302.5,310.4,1427,46.8,179,14.4,0,1,0
2901,3622,L50801,301.9,311.2,1657,29.1,23,38.5,0,1,0
2902,9601,M24460,298.9,310.0,1561,45.3,58,40.5,0,0,1
2903,1443,M16302,298.8,310.0,1486,38.5,55,27.666666666666668,0,0,1
2904,2789,L49968,300.3,309.6,1326,52.4,57,28.666666666666668,0,1,0
2905,647,M15506,297.7,309.4,1461,43.7,142,44.5,0,0,1
2906,4477,L51656,302.6,310.4,1415,52.1,12,45.5,0,1,0
2907,2446,H31859,299.2,308.7,1375,55.1,78,46.5,1,0,0
2908,4448,M19307,302.5,310.3,1488,41.8,160,19.0,0,0,1
2909,3018,L50197,300.5,309.8,1305,51.7,202,52.0,0,1,0
2910,3951,L51130,302.3,311.4,1570,37.2,15,54.5,0,1,0
2911,5733,L52912,302.2,311.7,1412,44.5,204,23.2,0,1,0
2912,7323,H36736,299.8,310.2,1573,33.3,168,40.333333333333336,1,0,0
2913,7801,M22660,300.1,311.4,1524,40.6,98,66.5,0,0,1
2914,9725,M24584,298.8,309.7,2098,19.0,133,45.0,0,0,1
2915,7420,L54599,300.1,311.4,1572,36.2,199,69.0,0,1,0
2916,9579,L56758,299.4,310.7,1551,41.2,3,70.0,0,1,0
2917,7007,H36420,300.6,310.6,1419,39.6,3,47.333333333333336,1,0,0
2918,3698,L50877,302.2,311.2,1928,23.1,2,29.4,0,1,0
2919,3397,M18256,301.4,310.6,1459,35.0,87,76.0,0,0,1
2920,657,M15516,297.7,309.1,1732,28.1,167,77.0,0,0,1
2921,4487,M19346,302.6,310.5,1965,20.2,40,31.2,0,0,1
2922,2341,L49520,299.1,308.1,1479,40.7,10,53.666666666666664,0,1,0
2923,3902,H33315,302.2,311.1,1553,34.1,89,82.0,1,0,0
2924,4868,L52047,303.6,312.5,1345,54.1,126,84.5,0,1,0
2925,7211,M22070,299.8,309.6,1331,50.2,98,35.2,0,0,1
2926,8160,H37573,299.6,310.9,1679,31.2,120,90.5,1,0,0
2927,340,M15199,297.5,308.2,1713,32.2,17,91.5,0,0,1
2928,3307,L50486,301.4,310.5,1432,54.3,81,37.0,0,1,0
2929,3325,L50504,301.5,310.6,1578,34.1,120,95.0,0,1,0
2930,5026,M19885,303.9,313.1,1473,42.8,97,98.5,0,0,1
2931,6690,L53869,301.7,311.0,1546,43.0,23,99.5,0,1,0
2932,7658,L54837,300.5,311.6,1661,30.0,158,68.0,0,1,0
2933,5538,L52717,302.4,311.8,1648,30.0,122,103.5,0,1,0
2934,9007,L56186,297.3,307.9,1417,41.8,186,73.33333333333333,0,1,0
2935,7070,L54249,300.8,310.7,1525,39.4,175,113.5,0,1,0
2936,4564,L51743,302.7,310.7,1977,20.0,21,115.5,0,1,0
2937,3508,M18367,301.7,310.8,1502,34.4,157,116.5,0,0,1
2938,3359,L50538,301.5,310.6,1522,36.6,202,0.0,0,1,0
2939,8806,M23665,297.4,308.6,1469,42.6,80,2.0,0,0,1
2940,1160,L48339,297.0,307.8,1609,35.6,193,3.0,0,1,0
2941,635,L47814,298.3,309.9,1507,41.6,112,4.0,0,1,0
2942,6310,L53489,300.9,310.2,1382,50.4,131,7.5,0,1,0
2943,5516,H34929,302.7,312.0,1484,41.5,65,5.666666666666667,1,0,0
2944,9802,M24661,298.4,309.3,1496,45.6,129,10.0,0,0,1
2945,7949,L55128,300.8,311.7,1479,39.4,18,4.8,0,1,0
2946,3729,L50908,302.3,311.3,1457,44.5,83,14.5,0,1,0
2947,5274,L52453,303.6,313.1,1395,44.1,120,17.0,0,1,0
2948,7198,L54377,300.0,310.0,1486,41.8,69,18.0,0,1,0
2949,89,M14948,299.0,309.0,1419,45.2,27,7.6,0,0,1
2950,5422,M20281,302.6,312.3,1566,36.6,46,16.666666666666668,0,0,1
2951,6752,M21611,301.7,311.0,1505,37.1,190,27.5,0,0,1
2952,5883,L53062,301.4,311.1,1469,36.9,133,28.5,0,1,0
2953,4548,M19407,302.5,310.4,1451,53.6,194,29.5,0,0,1
2954,6081,L53260,300.9,310.7,1468,36.2,208,20.333333333333332,0,1,0
2955,3584,L50763,301.8,310.7,1751,29.3,133,34.0,0,1,0
2956,950,L48129,295.6,306.3,1636,32.7,56,36.5,0,1,0
2957,3699,H33112,302.2,311.3,1758,26.4,4,37.5,1,0,0
2958,8966,L56145,297.1,307.9,1496,44.7,88,25.666666666666668,0,1,0
2959,356,L47535,297.6,308.3,1623,36.9,61,40.0,0,1,0
2960,6445,M21304,300.8,310.3,1270,61.0,54,41.0,0,0,1
2961,2226,M17085,299.7,309.0,1465,49.0,158,28.0,0,0,1
2962,2852,L50031,300.5,309.3,1373,48.8,211,17.4,0,1,0
2963,5329,M20188,303.7,312.9,1406,41.9,48,31.333333333333332,0,0,1
2964,2678,L49857,299.8,309.5,1495,39.6,10,32.333333333333336,0,1,0
2965,978,L48157,296.0,306.7,1917,21.0,127,33.333333333333336,0,1,0
2966,6303,L53482,301.2,310.6,1437,51.2,112,52.5,0,1,0
2967,5694,M20553,302.4,311.8,1453,42.1,105,35.666666666666664,0,0,1
2968,325,M15184,297.8,308.5,1488,41.9,196,37.333333333333336,0,0,1
2969,5743,L52922,302.3,311.7,1414,47.0,11,23.0,0,1,0
2970,6942,L54121,300.8,311.4,1316,57.6,43,24.0,0,1,0
2971,7257,H36670,300.2,310.3,1408,42.5,0,62.5,1,0,0
2972,2173,L49352,299.5,309.2,1816,23.0,15,67.0,0,1,0
2973,319,L47498,297.8,308.4,1512,39.9,181,45.333333333333336,0,1,0
2974,4465,L51644,302.8,310.6,1671,30.5,201,70.5,0,1,0
2975,1667,L48846,298.2,307.9,1551,36.0,186,47.666666666666664,0,1,0
2976,6644,M21503,301.5,310.5,1308,60.5,139,73.0,0,0,1
2977,1357,L48536,298.6,309.9,1593,37.4,47,74.0,0,1,0
2978,8917,L56096,297.1,308.2,2267,15.7,181,76.0,0,1,0
2979,7277,M22136,300.1,310.3,1350,48.8,50,77.0,0,0,1
2980,9408,L56587,297.8,308.3,1435,50.1,189,78.0,0,1,0
2981,8523,H37936,298.3,309.4,1631,29.8,0,79.0,1,0,0
2982,2853,M17712,300.5,309.4,1347,50.1,213,55.0,0,0,1
2983,5963,L53142,300.5,310.8,1728,26.3,125,84.0,0,1,0
2984,1004,L48183,296.2,307.1,1444,46.7,194,57.333333333333336,0,1,0
2985,7149,M22008,300.3,309.8,1617,40.8,158,88.5,0,0,1
2986,4479,L51658,302.5,310.2,1477,41.6,16,92.0,0,1,0
2987,3633,L50812,302.1,311.3,1634,30.6,50,62.0,0,1,0
2988,9184,L56363,297.9,309.1,1543,36.6,20,94.5,0,1,0
2989,2551,L49730,299.4,309.3,1366,48.4,116,96.5,0,1,0
2990,8535,M23394,298.6,309.5,1404,43.3,33,98.5,0,0,1
2991,6185,L53364,301.0,311.0,1553,35.8,26,99.5,0,1,0
2992,3433,M18292,301.6,310.7,2012,20.7,178,101.5,0,0,1
2993,8689,L55868,297.1,308.5,1483,46.9,203,104.5,0,1,0
2994,2603,L49782,299.4,309.2,1427,41.5,29,105.5,0,1,0
2995,5163,L52342,304.2,313.3,1464,45.9,48,0.0,0,1,0
2996,9419,L56598,298.0,308.4,1432,46.2,11,5.0,0,1,0
2997,5665,M20524,302.2,311.4,1539,35.1,24,7.0,0,0,1
2998,4426,L51605,302.5,310.2,1547,36.9,103,9.0,0,1,0
2999,8843,L56022,297.3,308.7,1492,43.6,189,4.0,0,1,0
3000,3467,L50646,301.7,310.6,1447,56.9,47,5.6,0,1,0
3001,5877,L53056,301.5,311.1,1426,52.1,121,16.5,0,1,0
3002,7578,L54757,300.4,311.2,1530,32.0,169,11.666666666666666,0,1,0
3003,290,L47469,298.1,308.4,1436,46.7,103,19.0,0,1,0
3004,3026,L50205,300.5,309.6,1366,50.2,219,21.5,0,1,0
3005,4767,M19626,303.6,312.0,1645,35.7,81,25.0,0,0,1
3006,8296,L55475,298.9,310.4,1739,26.3,30,10.4,0,1,0
3007,6014,L53193,300.7,310.8,1597,30.5,38,19.0,0,1,0
3008,9841,H39254,298.3,309.2,1486,42.4,16,12.4,1,0,0
3009,7060,L54239,300.6,310.5,1644,33.8,148,33.5,0,1,0
3010,8947,M23806,297.3,308.2,1846,24.5,41,36.0,0,0,1
3011,9183,M24042,297.8,309.0,1576,45.0,17,15.8,0,0,1
3012,7995,L55174,301.0,312.3,1424,43.5,136,44.0,0,1,0
3013,6647,L53826,301.5,310.5,1479,34.2,147,47.5,0,1,0
3014,3871,L51050,302.7,311.8,1461,46.1,10,32.333333333333336,0,1,0
3015,508,H29921,297.8,309.4,1445,48.2,10,50.0,1,0,0
3016,4825,L52004,303.4,311.8,1499,45.0,16,51.0,0,1,0
3017,8271,M23130,299.1,310.8,1517,38.4,185,54.0,0,0,1
3018,8910,L56089,297.1,308.4,1529,40.4,165,56.5,0,1,0
3019,85,L47264,298.9,308.9,1422,47.6,15,57.5,0,1,0
3020,6979,L54158,300.7,311.1,1427,50.3,137,58.5,0,1,0
3021,7661,M22520,300.5,311.6,1246,52.9,165,60.5,0,0,1
3022,1192,M16051,297.2,308.3,1776,28.0,43,61.5,0,0,1
3023,5313,L52492,303.6,312.9,1873,23.5,7,63.5,0,1,0
3024,3958,L51137,302.2,311.4,1510,44.9,33,67.0,0,1,0
3025,3117,L50296,300.0,309.2,1566,34.4,18,45.333333333333336,0,1,0
3026,5072,H34485,304.2,313.0,1442,40.9,23,46.333333333333336,1,0,0
3027,8810,L55989,297.3,308.5,1503,43.3,90,71.0,0,1,0
3028,9109,M23968,297.5,308.6,1440,38.8,29,76.0,0,0,1
3029,1354,M16213,298.6,310.1,1444,48.1,39,77.0,0,0,1
3030,5942,L53121,300.6,310.7,1438,48.5,78,31.2,0,1,0
3031,4489,M19348,302.5,310.4,1509,37.6,45,53.666666666666664,0,0,1
3032,2710,L49889,299.6,309.1,1641,35.8,81,82.0,0,1,0
3033,5014,M19873,303.8,312.9,1594,35.2,69,84.0,0,0,1
3034,5977,H35390,300.5,310.6,1378,51.5,166,86.0,1,0,0
3035,8588,M23447,297.4,307.9,1627,34.3,166,87.0,0,0,1
3036,6814,M21673,300.9,310.7,1420,43.0,133,58.666666666666664,0,0,1
3037,3077,L50256,300.0,309.2,1444,43.6,123,61.333333333333336,0,1,0
3038,7986,L55165,301.0,312.2,1540,34.1,113,93.5,0,1,0
3039,6953,L54132,300.8,311.3,1498,40.2,73,94.5,0,1,0
3040,2048,L49227,299.3,309.2,1775,24.2,125,63.666666666666664,0,1,0
3041,2729,L49908,299.7,309.3,1779,25.5,129,99.5,0,1,0
3042,2361,H31774,299.2,308.4,1388,53.2,59,67.0,1,0,0
3043,8983,L56162,297.0,307.7,1315,60.1,128,68.0,0,1,0
3044,2410,L49589,299.1,308.5,1539,46.8,190,69.0,0,1,0
3045,6555,M21414,301.4,310.7,1639,29.8,127,1.0,0,0,1
3046,5385,M20244,302.9,312.4,1421,46.0,206,2.0,0,0,1
3047,7540,L54719,300.2,311.3,1487,36.9,71,5.5,0,1,0
3048,9587,L56766,299.4,310.6,1348,54.5,22,5.0,0,1,0
3049,4799,L51978,303.5,312.5,1457,46.4,168,15.0,0,1,0
3050,9166,L56345,297.6,308.6,1326,62.4,173,10.666666666666666,0,1,0
3051,5575,L52754,302.4,312.0,1305,49.1,16,20.0,0,1,0
3052,6369,M21228,300.0,309.6,1423,48.7,67,17.333333333333332,0,0,1
3053,5695,L52874,302.4,311.8,1508,45.7,108,19.333333333333332,0,1,0
3054,4251,L51430,302.6,311.0,1660,38.0,99,31.5,0,1,0
3055,8481,L55660,298.4,309.6,1477,35.6,101,32.5,0,1,0
3056,6919,L54098,301.0,311.5,1559,31.8,195,33.5,0,1,0
3057,5648,H35061,302.5,311.8,2370,14.7,198,34.5,1,0,0
3058,956,L48135,295.6,306.3,1911,20.9,74,35.5,0,1,0
3059,7920,L55099,300.8,312.0,1496,40.0,175,24.333333333333332,0,1,0
3060,6008,M20867,300.7,310.6,1349,54.5,19,39.0,0,0,1
3061,7883,H37296,300.7,312.3,1670,27.3,81,27.333333333333332,1,0,0
3062,506,L47685,297.6,309.3,1610,35.0,6,42.5,0,1,0
3063,9730,L56909,298.7,309.8,1695,29.0,145,43.5,0,1,0
3064,1080,L48259,297.0,307.7,1731,28.5,186,44.5,0,1,0
3065,5785,M20644,301.8,311.1,1399,41.8,125,18.2,0,0,1
3066,9793,H39206,298.5,309.4,1573,36.0,97,48.0,1,0,0
3067,1848,L49027,297.8,307.3,1412,50.7,24,49.0,0,1,0
3068,7336,L54515,299.9,310.4,1328,49.9,206,33.333333333333336,0,1,0
3069,3227,L50406,300.5,309.3,1465,46.0,89,34.333333333333336,0,1,0
3070,3743,L50922,302.4,311.4,1564,35.0,122,53.0,0,1,0
3071,782,L47961,296.8,308.0,1675,29.7,46,55.5,0,1,0
3072,3337,L50516,301.6,310.8,1535,35.4,148,56.5,0,1,0
3073,8297,L55476,298.9,310.3,1436,39.0,32,57.5,0,1,0
3074,206,M15065,298.5,308.6,1344,53.0,114,40.0,0,0,1
3075,7980,M22839,301.2,312.4,1428,36.6,99,64.0,0,0,1
3076,729,M15588,297.4,308.7,1425,50.3,152,26.0,0,0,1
3077,5635,M20494,302.6,312.2,1353,56.5,168,67.5,0,0,1
3078,4780,L51959,303.7,312.3,1511,38.9,117,68.5,0,1,0
3079,2290,L49469,299.4,308.7,1504,37.8,112,46.333333333333336,0,1,0
3080,774,L47953,296.8,308.0,1510,39.4,29,71.0,0,1,0
3081,1031,L48210,296.3,307.4,1760,28.4,56,72.0,0,1,0
3082,2645,L49824,299.8,309.4,1510,42.5,146,73.0,0,1,0
3083,815,M15674,296.8,307.5,1470,45.9,132,74.0,0,0,1
3084,6907,M21766,301.0,311.5,1530,43.9,165,75.0,0,0,1
3085,9876,M24735,298.9,309.8,1363,50.6,115,78.5,0,0,1
3086,2308,H31721,299.0,308.5,1623,33.5,154,79.5,1,0,0
3087,8741,M23600,297.4,308.8,1573,33.9,123,54.666666666666664,0,0,1
3088,6716,L53895,301.3,310.6,1576,30.4,92,33.4,0,1,0
3089,8102,L55281,300.3,311.8,1567,37.7,180,87.0,0,1,0
3090,1999,H31412,298.3,308.0,1637,30.8,2,58.666666666666664,1,0,0
3091,1616,L48795,297.8,307.9,1447,48.6,46,89.5,0,1,0
3092,3587,L50766,301.8,310.5,1593,34.9,139,60.333333333333336,0,1,0
3093,2504,L49683,299.2,309.0,1408,47.2,0,92.0,0,1,0
3094,6066,L53245,301.0,310.9,1568,38.2,172,93.0,0,1,0
3095,8028,L55207,300.6,311.9,1425,44.9,224,62.666666666666664,0,1,0
3096,5484,M20343,302.6,312.1,2000,21.9,200,97.0,0,0,1
3097,313,L47492,297.9,308.6,1468,36.0,168,98.0,0,1,0
3098,4018,L51197,302.0,310.8,1902,23.4,188,66.66666666666667,0,1,0
3099,1897,L49076,297.9,307.5,1574,35.8,153,101.5,0,1,0
3100,4651,L51830,303.3,311.4,1658,30.5,7,102.5,0,1,0
3101,1675,L48854,298.1,307.8,1540,37.8,203,69.0,0,1,0
3102,2277,L49456,299.3,308.7,1393,54.2,80,108.5,0,1,0
3103,6852,M21711,301.0,311.2,1394,41.3,16,109.5,0,0,1
3104,8096,L55275,300.2,311.7,1493,48.3,167,44.2,0,1,0
3105,2689,L49868,299.9,309.4,1322,53.9,33,114.0,0,1,0
3106,1067,M15926,296.9,307.8,1544,40.3,150,115.0,0,0,1
3107,1256,H30669,297.5,308.9,1419,50.7,7,116.0,1,0,0
3108,7929,L55108,300.6,311.7,1497,43.6,198,0.0,0,1,0
3109,693,L47872,297.7,309.1,1479,42.1,58,1.0,0,1,0
3110,8505,L55684,298.4,309.7,1419,41.3,159,1.3333333333333333,0,1,0
3111,3637,L50816,302.2,311.4,1449,46.5,60,4.5,0,1,0
3112,5609,M20468,303.1,312.3,1623,31.6,101,9.5,0,0,1
3113,5558,M20417,302.5,312.0,1436,43.5,184,10.5,0,0,1
3114,9819,M24678,298.6,309.4,1407,45.1,176,11.5,0,0,1
3115,6734,M21593,301.7,311.0,1311,46.8,136,9.0,0,0,1
3116,6084,L53263,300.9,310.7,1389,50.0,214,15.0,0,1,0
3117,6468,L53647,300.4,309.7,1692,27.4,115,6.8,0,1,0
3118,974,L48153,295.9,306.6,1679,30.4,117,19.5,0,1,0
3119,3044,L50223,300.3,309.5,1551,37.9,42,13.666666666666666,0,1,0
3120,6995,L54174,300.6,310.8,1375,53.2,179,15.666666666666666,0,1,0
3121,5386,H34799,302.9,312.3,1754,26.9,209,10.0,1,0,0
3122,9033,L56212,297.4,308.3,1723,28.8,33,32.5,0,1,0
3123,2064,L49243,299.7,309.6,1321,53.4,166,34.5,0,1,0
3124,64,M14923,298.9,309.0,1812,25.9,174,14.6,0,0,1
3125,2001,L49180,298.4,308.1,1279,53.1,9,16.0,0,1,0
3126,4277,M19136,302.2,310.4,1456,47.5,167,45.0,0,0,1
3127,2565,L49744,299.3,309.1,1493,38.0,151,31.333333333333332,0,1,0
3128,5723,L52902,302.2,311.7,1488,44.6,178,48.5,0,1,0
3129,3092,L50271,300.0,309.3,1558,29.7,168,49.5,0,1,0
3130,787,L47966,296.9,308.1,1741,28.8,60,33.666666666666664,0,1,0
3131,3781,L50960,302.4,311.1,1446,42.9,5,34.666666666666664,0,1,0
3132,2284,L49463,299.2,308.5,1387,51.1,98,55.0,0,1,0
3133,6245,M21104,301.0,310.4,1665,30.9,177,38.0,0,0,1
3134,9998,M24857,299.0,308.6,1645,33.4,22,39.0,0,0,1
3135,9988,M24847,298.8,308.6,1500,37.1,210,41.666666666666664,0,0,1
3136,4632,L51811,303.0,311.2,1383,44.6,198,64.0,0,1,0
3137,2131,L49310,299.4,309.0,1391,58.2,135,65.0,0,1,0
3138,624,L47803,298.4,310.1,1926,23.7,83,44.666666666666664,0,1,0
3139,8323,L55502,298.7,309.6,1364,44.9,106,68.5,0,1,0
3140,6822,M21681,300.8,310.6,1545,37.5,155,69.5,0,0,1
3141,1978,M16837,298.1,307.7,1633,30.7,145,70.5,0,0,1
3142,3231,L50410,300.6,309.4,1556,36.0,98,28.6,0,1,0
3143,816,M15675,296.8,307.5,1516,36.7,135,50.0,0,0,1
3144,2785,L49964,300.2,309.6,1430,52.7,47,77.5,0,1,0
3145,9706,L56885,298.9,310.0,1482,41.1,82,78.5,0,1,0
3146,2681,L49860,299.8,309.5,1641,27.1,16,79.5,0,1,0
3147,6731,M21590,301.6,311.0,1431,42.3,129,80.5,0,0,1
3148,5013,M19872,303.8,312.9,1815,27.8,66,54.333333333333336,0,0,1
3149,5394,L52573,302.8,312.3,1473,42.6,232,83.0,0,1,0
3150,7753,M22612,300.4,311.7,1832,24.2,179,56.0,0,0,1
3151,8322,L55501,298.8,309.6,1442,50.0,104,85.5,0,1,0
3152,7675,L54854,300.5,311.6,1509,47.2,202,86.5,0,1,0
3153,9118,M23977,297.6,308.7,1475,46.6,54,35.0,0,0,1
3154,7478,M22337,300.1,311.3,1518,40.2,130,91.0,0,0,1
3155,9643,L56822,299.4,310.5,1372,46.3,173,61.333333333333336,0,1,0
3156,9499,H38912,299.2,310.1,1542,36.1,5,93.5,1,0,0
3157,8206,M23065,299.4,310.9,1446,47.3,12,63.0,0,0,1
3158,4858,L52037,303.7,312.3,1606,37.4,103,64.0,0,1,0
3159,8823,L56002,297.4,308.8,1462,49.7,132,97.5,0,1,0
3160,384,M15243,297.5,308.6,1842,27.0,133,65.66666666666667,0,0,1
3161,8888,L56067,297.8,308.9,1530,37.6,106,100.0,0,1,0
3162,1206,L48385,296.8,308.0,1371,54.5,86,70.0,0,1,0
3163,4269,L51448,302.7,311.0,1694,29.8,150,106.5,0,1,0
3164,1330,H30743,298.8,310.2,1663,30.4,209,107.5,1,0,0
3165,650,M15509,297.7,309.2,1732,28.8,152,109.5,0,0,1
3166,4162,H33575,301.9,310.3,1653,32.4,100,110.5,1,0,0
3167,7005,L54184,300.5,310.6,1950,20.3,208,111.5,0,1,0
3168,1701,M16560,298.0,307.6,1844,23.8,44,112.5,0,0,1
3169,3321,L50500,301.5,310.5,2289,16.4,112,113.5,0,1,0
3170,6570,M21429,301.4,310.7,1375,42.0,168,0.0,0,0,1
3171,1026,L48205,296.2,307.3,1475,37.0,44,0.6666666666666666,0,1,0
3172,553,M15412,297.4,309.3,1622,35.0,123,1.6666666666666667,0,0,1
3173,2780,L49959,300.1,309.5,1353,50.9,34,4.0,0,1,0
3174,9057,L56236,297.3,308.3,1430,41.9,95,5.0,0,1,0
3175,2606,L49785,299.4,309.2,1552,37.4,37,6.0,0,1,0
3176,3398,L50577,301.4,310.6,1648,30.7,90,8.0,0,1,0
3177,2101,M16960,299.3,309.3,1471,46.0,42,9.0,0,0,1
3178,7774,L54953,300.3,311.4,1759,24.8,34,4.0,0,1,0
3179,619,H30032,298.2,310.0,1433,44.2,68,13.5,1,0,0
3180,9436,L56615,298.0,308.7,1443,49.3,52,14.5,0,1,0
3181,8856,L56035,297.7,308.9,1662,28.1,19,15.5,0,1,0
3182,4796,L51975,303.6,312.5,1431,49.0,162,18.0,0,1,0
3183,4150,L51329,301.9,310.4,1603,37.6,69,8.6,0,1,0
3184,1820,M16679,298.1,307.6,2066,19.2,150,25.5,0,0,1
3185,9541,M24400,299.4,310.8,1628,40.2,111,10.6,0,0,1
3186,7416,L54595,300.1,311.2,1489,39.1,188,29.0,0,1,0
3187,786,M15645,296.9,308.0,1497,44.8,57,30.0,0,0,1
3188,7780,L54959,300.5,311.7,1811,26.8,47,13.2,0,1,0
3189,1470,L48649,298.6,309.8,1497,41.6,118,23.666666666666668,0,1,0
3190,5157,L52336,304.2,313.4,1482,41.4,32,37.0,0,1,0
3191,532,L47711,297.6,309.5,1549,34.9,68,39.5,0,1,0
3192,8504,L55683,298.5,309.8,1468,40.9,157,42.0,0,1,0
3193,3401,H32814,301.4,310.7,1536,44.4,96,17.6,1,0,0
3194,6224,M21083,301.1,310.9,1552,37.9,126,31.666666666666668,0,0,1
3195,2003,L49182,298.5,308.2,1654,27.1,13,32.666666666666664,0,1,0
3196,4562,L51741,302.9,310.8,1610,32.2,17,50.5,0,1,0
3197,9598,L56777,298.9,310.1,1510,38.0,52,51.5,0,1,0
3198,3049,L50228,300.2,309.3,1532,43.2,53,52.5,0,1,0
3199,4935,L52114,303.4,312.2,1580,35.8,90,53.5,0,1,0
3200,6412,M21271,300.4,310.0,1560,42.3,186,36.333333333333336,0,0,1
3201,2941,L50120,300.9,309.7,2355,14.4,201,22.4,0,1,0
3202,1218,L48397,297.0,308.1,1455,43.5,122,59.5,0,1,0
3203,5727,M20586,302.4,311.9,1398,50.1,188,60.5,0,0,1
3204,8577,L55756,297.6,308.3,1523,39.5,137,62.5,0,1,0
3205,5210,M20069,303.8,312.7,1507,38.5,180,25.8,0,0,1
3206,4725,L51904,303.4,311.9,1771,31.6,202,67.0,0,1,0
3207,8962,M23821,297.3,308.0,1403,45.0,77,68.0,0,0,1
3208,9803,H39216,298.4,309.3,1984,19.2,132,27.6,1,0,0
3209,3819,L50998,302.1,310.7,1491,42.8,98,49.0,0,1,0
3210,540,M15399,297.4,309.3,1775,25.8,91,30.0,0,0,1
3211,6484,L53663,300.7,309.9,1412,45.3,155,31.0,0,1,0
3212,8114,L55293,300.4,311.7,1459,45.6,3,82.0,0,1,0
3213,2413,L49592,299.1,308.6,1408,46.7,196,83.0,0,1,0
3214,8559,M23418,298.3,309.0,1505,41.3,93,85.0,0,0,1
3215,2512,M17371,299.0,308.9,1526,41.1,20,57.333333333333336,0,0,1
3216,3632,M18491,302.1,311.4,1419,36.2,47,87.5,0,0,1
3217,4384,L51563,301.7,309.5,1298,65.5,229,91.0,0,1,0
3218,4760,L51939,303.5,311.6,1361,46.5,62,92.0,0,1,0
3219,4502,L51681,302.5,310.2,1307,54.0,86,37.2,0,1,0
3220,4666,M19525,303.4,311.4,1307,54.0,44,95.5,0,0,1
3221,4097,L51276,301.9,310.4,1370,51.7,153,96.5,0,1,0
3222,4528,M19387,302.4,310.5,1372,45.7,144,66.66666666666667,0,0,1
3223,4621,L51800,303.1,311.3,1336,52.6,172,101.5,0,1,0
3224,4449,L51628,302.4,310.3,1374,51.2,163,68.33333333333333,0,1,0
3225,4511,L51690,302.4,310.2,1346,62.4,106,42.0,0,1,0
3226,4121,M18980,302.1,310.7,1376,46.3,210,107.5,0,0,1
3227,4165,L51344,302.2,310.6,1346,47.5,109,0.6666666666666666,0,1,0
3228,4771,L51950,303.5,311.9,1344,49.3,93,2.5,0,1,0
3229,4156,L51335,302.0,310.5,1370,44.4,85,2.3333333333333335,0,1,0
3230,4406,L51585,302.4,310.2,1331,45.5,53,5.0,0,1,0
3231,4837,L52016,303.3,311.8,1315,62.0,42,11.0,0,1,0
3232,4832,L52011,303.5,312.0,1366,54.5,30,12.0,0,1,0
3233,4154,M19013,302.0,310.4,1212,55.6,79,13.0,0,0,1
3234,4662,L51841,303.3,311.3,1350,48.1,32,16.0,0,1,0
3235,4643,L51822,303.2,311.4,1238,54.6,226,17.0,0,1,0
3236,4139,L51318,301.7,310.2,1311,57.4,40,13.0,0,1,0
3237,4557,M19416,302.7,310.6,1349,51.2,6,8.8,0,0,1
3238,4703,L51882,303.6,311.8,1222,66.8,148,29.5,0,1,0
3239,4670,M19529,303.3,311.5,1373,47.3,60,20.333333333333332,0,0,1
3240,4248,L51427,302.6,311.0,1369,60.0,93,33.5,0,1,0
3241,4186,L51365,302.2,310.6,1348,48.4,161,23.0,0,1,0
3242,3788,L50967,302.3,310.8,1377,47.3,22,25.0,0,1,0
3243,4082,L51261,302.0,310.4,1336,58.2,110,39.0,0,1,0
3244,4769,L51948,303.6,312.0,1309,52.9,86,16.0,0,1,0
